Time (s),A/D Value
0.000121036,0.3210146
0.00012104,0.3210908
0.000121044,0.321229
0.000121048,0.3212606
0.000121052,0.3211922
0.000121056,0.3211477
0.00012106,0.321178
0.000121064,0.3212149
0.000121068,0.3212043
0.000121072,0.3212107
0.000121076,0.321301
0.00012108,0.3214354
0.000121084,0.3215095
0.000121088,0.3214697
0.000121092,0.3213418
0.000121096,0.3212457
0.0001211,0.3211863
0.000121104,0.3211204
0.000121108,0.3212099
0.000121113,0.3213908
0.000121117,0.3214715
0.000121121,0.321484
0.000121125,0.3214244
0.000121129,0.321309
0.000121133,0.3212349
0.000121137,0.3212395
0.000121141,0.3212989
0.000121145,0.3213412
0.000121149,0.3213778
0.000121153,0.3214192
0.000121157,0.321418
0.000121161,0.3213226
0.000121165,0.3211505
0.000121169,0.3211229
0.000121173,0.3212741
0.000121177,0.3213821
0.000121181,0.3214015
0.000121185,0.3213764
0.000121189,0.3213847
0.000121193,0.3214311
0.000121197,0.3213542
0.000121201,0.3212038
0.000121205,0.3212326
0.000121209,0.3213887
0.000121213,0.3214251
0.000121217,0.3213964
0.000121221,0.3213691
0.000121225,0.3213516
0.000121229,0.3213622
0.000121233,0.321301
0.000121237,0.3212944
0.000121241,0.3214414
0.000121245,0.3214851
0.000121249,0.3213656
0.000121253,0.3212891
0.000121257,0.3212856
0.000121261,0.3213364
0.000121265,0.321396
0.000121269,0.3213724
0.000121273,0.3213473
0.000121277,0.3213968
0.000121281,0.3213585
0.000121285,0.3212705
0.000121289,0.3213092
0.000121293,0.3213119
0.000121297,0.3212999
0.000121301,0.3213796
0.000121305,0.3214131
0.000121309,0.3213905
0.000121313,0.3213401
0.000121317,0.3212249
0.000121321,0.3211265
0.000121325,0.3211705
0.000121329,0.3212928
0.000121333,0.3213669
0.000121337,0.3213992
0.000121341,0.3214309
0.000121345,0.3214439
0.000121349,0.3213443
0.000121353,0.3212323
0.000121357,0.321232
0.000121362,0.321234
0.000121366,0.3212923
0.00012137,0.321411
0.000121374,0.3214585
0.000121378,0.3214437
0.000121382,0.3213699
0.000121386,0.3213314
0.00012139,0.3213484
0.000121394,0.3213236
0.000121398,0.3213098
0.000121402,0.3212933
0.000121406,0.3213322
0.00012141,0.3214099
0.000121414,0.3213745
0.000121418,0.3213475
0.000121422,0.3213422
0.000121426,0.3212818
0.00012143,0.3213147
0.000121434,0.3214112
0.000121438,0.3214217
0.000121442,0.3213573
0.000121446,0.3212549
0.00012145,0.3212237
0.000121454,0.3212172
0.000121458,0.3211602
0.000121462,0.3211939
0.000121466,0.3212903
0.00012147,0.3213325
0.000121474,0.321376
0.000121478,0.321424
0.000121482,0.3213763
0.000121486,0.3213033
0.00012149,0.3212905
0.000121494,0.321281
0.000121498,0.3212371
0.000121502,0.3212481
0.000121506,0.3213179
0.00012151,0.3212843
0.000121514,0.3212247
0.000121518,0.3212107
0.000121522,0.3211887
0.000121526,0.3212622
0.00012153,0.3213804
0.000121534,0.321428
0.000121538,0.321412
0.000121542,0.3213201
0.000121546,0.3212349
0.00012155,0.321173
0.000121554,0.3211014
0.000121558,0.3211231
0.000121562,0.3212192
0.000121566,0.3212769
0.00012157,0.3213042
0.000121574,0.3213169
0.000121578,0.3212756
0.000121582,0.3212553
0.000121586,0.3213113
0.00012159,0.321343
0.000121594,0.3213755
0.000121598,0.3214232
0.000121602,0.3213695
0.000121606,0.3212762
0.00012161,0.3212438
0.000121615,0.3212738
0.000121619,0.3213436
0.000121623,0.3214098
0.000121627,0.3214066
0.000121631,0.3213869
0.000121635,0.3214238
0.000121639,0.3214139
0.000121643,0.3213713
0.000121647,0.3213691
0.000121651,0.3213767
0.000121655,0.3213942
0.000121659,0.3214146
0.000121663,0.3214743
0.000121667,0.3215114
0.000121671,0.3214533
0.000121675,0.3214644
0.000121679,0.3214797
0.000121683,0.3214428
0.000121687,0.3215169
0.000121691,0.3216225
0.000121695,0.3216266
0.000121699,0.3215523
0.000121703,0.3214678
0.000121707,0.3214055
0.000121711,0.3213545
0.000121715,0.321355
0.000121719,0.3214636
0.000121723,0.3215674
0.000121727,0.321619
0.000121731,0.32166
0.000121735,0.3215813
0.000121739,0.3214295
0.000121743,0.3213927
0.000121747,0.3214197
0.000121751,0.3214614
0.000121755,0.3215351
0.000121759,0.3215833
0.000121763,0.3216076
0.000121767,0.3215942
0.000121771,0.3215603
0.000121775,0.3215358
0.000121779,0.3215329
0.000121783,0.3216197
0.000121787,0.321665
0.000121791,0.3216395
0.000121795,0.3216487
0.000121799,0.3215742
0.000121803,0.3214568
0.000121807,0.3214604
0.000121811,0.3215843
0.000121815,0.3216484
0.000121819,0.3215998
0.000121823,0.3215702
0.000121827,0.3215358
0.000121831,0.3214822
0.000121835,0.3214706
0.000121839,0.3215695
0.000121843,0.3217462
0.000121847,0.3217918
0.000121851,0.3217
0.000121855,0.3216337
0.000121859,0.321611
0.000121864,0.3216505
0.000121868,0.3216708
0.000121872,0.3215827
0.000121876,0.3215497
0.00012188,0.3216437
0.000121884,0.3217908
0.000121888,0.3218994
0.000121892,0.3218583
0.000121896,0.3217313
0.0001219,0.3216646
0.000121904,0.3216428
0.000121908,0.3216227
0.000121912,0.321674
0.000121916,0.3217569
0.00012192,0.321824
0.000121924,0.3218639
0.000121928,0.3217841
0.000121932,0.321679
0.000121936,0.3216335
0.00012194,0.3216331
0.000121944,0.3216939
0.000121948,0.321743
0.000121952,0.3217705
0.000121956,0.3218193
0.00012196,0.3218156
0.000121964,0.3217225
0.000121968,0.3216737
0.000121972,0.3217292
0.000121976,0.3217797
0.00012198,0.3217738
0.000121984,0.3217672
0.000121988,0.3217803
0.000121992,0.3218149
0.000121996,0.3218227
0.000122,0.321789
0.000122004,0.3217929
0.000122008,0.3217975
0.000122012,0.3217589
0.000122016,0.3216656
0.00012202,0.321608
0.000122024,0.3216364
0.000122028,0.3216204
0.000122032,0.3215991
0.000122036,0.321633
0.00012204,0.3216976
0.000122044,0.3217739
0.000122048,0.3217846
0.000122052,0.3217227
0.000122056,0.3216613
0.00012206,0.3215968
0.000122064,0.3215223
0.000122068,0.3215395
0.000122072,0.3217172
0.000122076,0.3219215
0.00012208,0.3219438
0.000122084,0.3218203
0.000122088,0.3217168
0.000122092,0.3216726
0.000122096,0.3216418
0.0001221,0.3216484
0.000122104,0.3217038
0.000122108,0.3217278
0.000122113,0.3216929
0.000122117,0.3216819
0.000122121,0.3217577
0.000122125,0.3217966
0.000122129,0.3217375
0.000122133,0.3216826
0.000122137,0.3217026
0.000122141,0.3217473
0.000122145,0.3217398
0.000122149,0.3217434
0.000122153,0.3217129
0.000122157,0.3216218
0.000122161,0.3216185
0.000122165,0.3216613
0.000122169,0.3216972
0.000122173,0.3217658
0.000122177,0.3218502
0.000122181,0.3219312
0.000122185,0.3219201
0.000122189,0.3217818
0.000122193,0.3216579
0.000122197,0.3216533
0.000122201,0.3217068
0.000122205,0.3217212
0.000122209,0.3217288
0.000122213,0.3217494
0.000122217,0.3217584
0.000122221,0.3217431
0.000122225,0.3216354
0.000122229,0.3215423
0.000122233,0.3215892
0.000122237,0.3216635
0.000122241,0.3216667
0.000122245,0.3216647
0.000122249,0.3216896
0.000122253,0.321682
0.000122257,0.3216636
0.000122261,0.3216392
0.000122265,0.3216257
0.000122269,0.3216471
0.000122273,0.3216108
0.000122277,0.3215988
0.000122281,0.3216515
0.000122285,0.3216749
0.000122289,0.321751
0.000122293,0.3217984
0.000122297,0.3217443
0.000122301,0.321715
0.000122305,0.3217233
0.000122309,0.3217017
0.000122313,0.3216383
0.000122317,0.3216068
0.000122321,0.3215991
0.000122325,0.3216728
0.000122329,0.3218662
0.000122333,0.3219338
0.000122337,0.3218755
0.000122341,0.321877
0.000122345,0.3218325
0.000122349,0.3217548
0.000122353,0.3217454
0.000122357,0.321727
0.000122362,0.3217037
0.000122366,0.3216926
0.00012237,0.3217007
0.000122374,0.3217579
0.000122378,0.3217697
0.000122382,0.3216588
0.000122386,0.3215746
0.00012239,0.3216146
0.000122394,0.3217122
0.000122398,0.3218035
0.000122402,0.3218448
0.000122406,0.3218502
0.00012241,0.3217835
0.000122414,0.3216878
0.000122418,0.3216509
0.000122422,0.3216465
0.000122426,0.321687
0.00012243,0.3217353
0.000122434,0.3218117
0.000122438,0.321895
0.000122442,0.3217835
0.000122446,0.3215584
0.00012245,0.321541
0.000122454,0.3217058
0.000122458,0.3217978
0.000122462,0.3217884
0.000122466,0.3217449
0.00012247,0.3216854
0.000122474,0.321608
0.000122478,0.3215573
0.000122482,0.3215672
0.000122486,0.3216696
0.00012249,0.3218139
0.000122494,0.3218116
0.000122498,0.3216994
0.000122502,0.3216147
0.000122506,0.3215769
0.00012251,0.3216097
0.000122514,0.3216998
0.000122518,0.3218159
0.000122522,0.3219922
0.000122526,0.3220524
0.00012253,0.3218765
0.000122534,0.3217359
0.000122538,0.3216987
0.000122542,0.3216965
0.000122546,0.3217961
0.00012255,0.3219123
0.000122554,0.3219679
0.000122558,0.3220176
0.000122562,0.3220502
0.000122566,0.3220016
0.00012257,0.3218676
0.000122574,0.3217662
0.000122578,0.3217592
0.000122582,0.3218016
0.000122586,0.3219067
0.00012259,0.3219756
0.000122594,0.3219866
0.000122598,0.3219978
0.000122602,0.3219616
0.000122606,0.3219432
0.000122611,0.3219575
0.000122615,0.3219234
0.000122619,0.3218824
0.000122623,0.3219051
0.000122627,0.3219571
0.000122631,0.3220111
0.000122635,0.322046
0.000122639,0.3220099
0.000122643,0.3219359
0.000122647,0.3219447
0.000122651,0.3220484
0.000122655,0.3221144
0.000122659,0.3221153
0.000122663,0.3220966
0.000122667,0.3220341
0.000122671,0.3219653
0.000122675,0.3219185
0.000122679,0.3218732
0.000122683,0.3219097
0.000122687,0.3220257
0.000122691,0.3221119
0.000122695,0.3221505
0.000122699,0.3221307
0.000122703,0.322087
0.000122707,0.3220357
0.000122711,0.3220071
0.000122715,0.3221115
0.000122719,0.3222129
0.000122723,0.3222031
0.000122727,0.3221423
0.000122731,0.3220987
0.000122735,0.322113
0.000122739,0.3220848
0.000122743,0.3220816
0.000122747,0.3221781
0.000122751,0.322213
0.000122755,0.3221721
0.000122759,0.3221701
0.000122763,0.3221837
0.000122767,0.3221528
0.000122771,0.3220982
0.000122775,0.3221079
0.000122779,0.3222207
0.000122783,0.3223054
0.000122787,0.3222802
0.000122791,0.3223
0.000122795,0.322385
0.000122799,0.3223663
0.000122803,0.3222831
0.000122807,0.3222667
0.000122811,0.3222593
0.000122815,0.3222302
0.000122819,0.322294
0.000122823,0.3223386
0.000122827,0.3222667
0.000122831,0.3222459
0.000122835,0.3222483
0.000122839,0.3222408
0.000122843,0.3223275
0.000122847,0.3223758
0.000122851,0.3223205
0.000122855,0.3223001
0.000122859,0.3222876
0.000122864,0.3222425
0.000122868,0.3222592
0.000122872,0.3223749
0.000122876,0.3224747
0.00012288,0.3224827
0.000122884,0.3224628
0.000122888,0.3224087
0.000122892,0.322321
0.000122896,0.322263
0.0001229,0.3222156
0.000122904,0.3221975
0.000122908,0.3222451
0.000122912,0.3223169
0.000122916,0.3223531
0.00012292,0.3223228
0.000122924,0.3223016
0.000122928,0.3222832
0.000122932,0.3222751
0.000122936,0.3222969
0.00012294,0.3222489
0.000122944,0.3222224
0.000122948,0.3223036
0.000122952,0.3223637
0.000122956,0.3222906
0.00012296,0.322182
0.000122964,0.3221379
0.000122968,0.3221629
0.000122972,0.3223061
0.000122976,0.3224075
0.00012298,0.322374
0.000122984,0.3223455
0.000122988,0.3223071
0.000122992,0.3222665
0.000122996,0.3222549
0.000123,0.322235
0.000123004,0.3222458
0.000123008,0.3222963
0.000123012,0.3223069
0.000123016,0.3222947
0.00012302,0.3222956
0.000123024,0.3222426
0.000123028,0.3222628
0.000123032,0.3223548
0.000123036,0.3223025
0.00012304,0.3222199
0.000123044,0.3222845
0.000123048,0.3223745
0.000123052,0.3223449
0.000123056,0.3222587
0.00012306,0.322194
0.000123064,0.3222318
0.000123068,0.3223395
0.000123072,0.3222869
0.000123076,0.3221626
0.00012308,0.3221932
0.000123084,0.3222012
0.000123088,0.3221494
0.000123092,0.322181
0.000123096,0.3221679
0.0001231,0.3222133
0.000123104,0.3223932
0.000123108,0.3224469
0.000123112,0.3223559
0.000123117,0.3222702
0.000123121,0.3222033
0.000123125,0.3221163
0.000123129,0.3220553
0.000123133,0.3220808
0.000123137,0.3221997
0.000123141,0.322363
0.000123145,0.3223877
0.000123149,0.3222397
0.000123153,0.3221364
0.000123157,0.3221184
0.000123161,0.3220805
0.000123165,0.3221005
0.000123169,0.3222255
0.000123173,0.322332
0.000123177,0.3223974
0.000123181,0.3223839
0.000123185,0.3222413
0.000123189,0.322174
0.000123193,0.3222805
0.000123197,0.3223145
0.000123201,0.3221856
0.000123205,0.3220939
0.000123209,0.3221292
0.000123213,0.3221802
0.000123217,0.3221676
0.000123221,0.3221599
0.000123225,0.3222034
0.000123229,0.3223143
0.000123233,0.3223787
0.000123237,0.3222864
0.000123241,0.3222199
0.000123245,0.3222263
0.000123249,0.32223
0.000123253,0.3222238
0.000123257,0.3222253
0.000123261,0.3222519
0.000123265,0.3222353
0.000123269,0.3222206
0.000123273,0.3222191
0.000123277,0.3221787
0.000123281,0.3221803
0.000123285,0.3222456
0.000123289,0.3223
0.000123293,0.3223076
0.000123297,0.3223282
0.000123301,0.3223605
0.000123305,0.3223079
0.000123309,0.322248
0.000123313,0.3222745
0.000123317,0.3223042
0.000123321,0.3223245
0.000123325,0.3224014
0.000123329,0.3224302
0.000123333,0.3223668
0.000123337,0.3223418
0.000123341,0.3223225
0.000123345,0.3222667
0.000123349,0.3222214
0.000123353,0.3222525
0.000123357,0.3223402
0.000123361,0.3223529
0.000123366,0.3223162
0.00012337,0.322248
0.000123374,0.3221645
0.000123378,0.3221921
0.000123382,0.3222625
0.000123386,0.3222998
0.00012339,0.3223067
0.000123394,0.322223
0.000123398,0.3222222
0.000123402,0.3223177
0.000123406,0.3223261
0.00012341,0.3223362
0.000123414,0.3223519
0.000123418,0.3223613
0.000123422,0.3224444
0.000123426,0.3224518
0.00012343,0.3223082
0.000123434,0.3221945
0.000123438,0.3221799
0.000123442,0.3221762
0.000123446,0.32214
0.00012345,0.3221653
0.000123454,0.3222761
0.000123458,0.3223624
0.000123462,0.3224673
0.000123466,0.3225016
0.00012347,0.3223386
0.000123474,0.3222016
0.000123478,0.3221655
0.000123482,0.3221207
0.000123486,0.322235
0.00012349,0.3224305
0.000123494,0.3223757
0.000123498,0.3222597
0.000123502,0.3222159
0.000123506,0.322227
0.00012351,0.3223538
0.000123514,0.3224353
0.000123518,0.3224415
0.000123522,0.3224281
0.000123526,0.3223853
0.00012353,0.3223223
0.000123534,0.3222893
0.000123538,0.3223083
0.000123542,0.3223455
0.000123546,0.322437
0.00012355,0.3225223
0.000123554,0.3225501
0.000123558,0.322562
0.000123562,0.3225065
0.000123566,0.3224158
0.00012357,0.3224076
0.000123574,0.32246
0.000123578,0.3224771
0.000123582,0.3224562
0.000123586,0.322433
0.00012359,0.3224831
0.000123594,0.3226136
0.000123598,0.3226265
0.000123602,0.3224672
0.000123606,0.3223482
0.00012361,0.3224116
0.000123615,0.322538
0.000123619,0.3225408
0.000123623,0.3224886
0.000123627,0.3225547
0.000123631,0.3226416
0.000123635,0.3226129
0.000123639,0.322551
0.000123643,0.322543
0.000123647,0.322624
0.000123651,0.3227518
0.000123655,0.3227851
0.000123659,0.3226857
0.000123663,0.3225522
0.000123667,0.322506
0.000123671,0.322508
0.000123675,0.3225346
0.000123679,0.3226607
0.000123683,0.3227614
0.000123687,0.322739
0.000123691,0.3226535
0.000123695,0.322589
0.000123699,0.3225875
0.000123703,0.3226346
0.000123707,0.3226829
0.000123711,0.3226781
0.000123715,0.3226967
0.000123719,0.3227701
0.000123723,0.3227743
0.000123727,0.3227032
0.000123731,0.3226156
0.000123735,0.3225023
0.000123739,0.3224809
0.000123743,0.322627
0.000123747,0.3227229
0.000123751,0.3227083
0.000123755,0.3227186
0.000123759,0.3227074
0.000123763,0.322697
0.000123767,0.322699
0.000123771,0.322652
0.000123775,0.3226486
0.000123779,0.3227403
0.000123783,0.3228233
0.000123787,0.3228065
0.000123791,0.3227173
0.000123795,0.3226753
0.000123799,0.3226922
0.000123803,0.3226819
0.000123807,0.3227327
0.000123811,0.3228339
0.000123815,0.3228582
0.000123819,0.3228132
0.000123823,0.3227119
0.000123827,0.3225971
0.000123831,0.3225805
0.000123835,0.3226641
0.000123839,0.3227225
0.000123843,0.3227486
0.000123847,0.3227881
0.000123851,0.3228144
0.000123855,0.3228228
0.000123859,0.3227766
0.000123864,0.3226646
0.000123868,0.3226464
0.000123872,0.3227326
0.000123876,0.3227838
0.00012388,0.3228247
0.000123884,0.322868
0.000123888,0.3228295
0.000123892,0.3227545
0.000123896,0.3227336
0.0001239,0.3227214
0.000123904,0.3227032
0.000123908,0.32268
0.000123912,0.3226739
0.000123916,0.3227171
0.00012392,0.3227611
0.000123924,0.3227198
0.000123928,0.3226673
0.000123932,0.3227373
0.000123936,0.3227731
0.00012394,0.3227291
0.000123944,0.3226815
0.000123948,0.3226212
0.000123952,0.3226649
0.000123956,0.3227856
0.00012396,0.322786
0.000123964,0.322694
0.000123968,0.3226526
0.000123972,0.3226771
0.000123976,0.3227586
0.00012398,0.3228171
0.000123984,0.3227328
0.000123988,0.3226335
0.000123992,0.322648
0.000123996,0.3226744
0.000124,0.3227543
0.000124004,0.3229001
0.000124008,0.3229238
0.000124012,0.3228383
0.000124016,0.322738
0.00012402,0.3226581
0.000124024,0.3227022
0.000124028,0.3227449
0.000124032,0.3227185
0.000124036,0.3227787
0.00012404,0.3229075
0.000124044,0.3230105
0.000124048,0.3229673
0.000124052,0.3228309
0.000124056,0.3227682
0.00012406,0.3227966
0.000124064,0.3228262
0.000124068,0.322854
0.000124072,0.3229096
0.000124076,0.3229111
0.00012408,0.3228954
0.000124084,0.3228813
0.000124088,0.3228005
0.000124092,0.3226648
0.000124096,0.3225322
0.0001241,0.3225038
0.000124104,0.3225895
0.000124108,0.3226696
0.000124113,0.322718
0.000124117,0.3227757
0.000124121,0.3228002
0.000124125,0.3227558
0.000124129,0.3227137
0.000124133,0.3227272
0.000124137,0.3227363
0.000124141,0.3227279
0.000124145,0.3227208
0.000124149,0.3227456
0.000124153,0.3227911
0.000124157,0.3227675
0.000124161,0.3227659
0.000124165,0.3228038
0.000124169,0.3228091
0.000124173,0.322815
0.000124177,0.3227513
0.000124181,0.322633
0.000124185,0.3225753
0.000124189,0.3225423
0.000124193,0.3225447
0.000124197,0.322642
0.000124201,0.3227174
0.000124205,0.3227225
0.000124209,0.3227393
0.000124213,0.3227262
0.000124217,0.3226293
0.000124221,0.322585
0.000124225,0.3226223
0.000124229,0.3226236
0.000124233,0.3226846
0.000124237,0.322813
0.000124241,0.3228158
0.000124245,0.322703
0.000124249,0.322631
0.000124253,0.3226045
0.000124257,0.3225845
0.000124261,0.322628
0.000124265,0.3226663
0.000124269,0.3226547
0.000124273,0.3226622
0.000124277,0.3226859
0.000124281,0.3227299
0.000124285,0.3227984
0.000124289,0.3228496
0.000124293,0.3228301
0.000124297,0.3228167
0.000124301,0.3228343
0.000124305,0.3227573
0.000124309,0.3226927
0.000124313,0.3226597
0.000124317,0.3225904
0.000124321,0.3226333
0.000124325,0.3227288
0.000124329,0.3227521
0.000124333,0.3227174
0.000124337,0.322687
0.000124341,0.3227153
0.000124345,0.3227351
0.000124349,0.3227163
0.000124353,0.3226973
0.000124357,0.322662
0.000124362,0.3226692
0.000124366,0.3227298
0.00012437,0.3227065
0.000124374,0.3226513
0.000124378,0.3226081
0.000124382,0.3225522
0.000124386,0.3226122
0.00012439,0.3227407
0.000124394,0.3227874
0.000124398,0.322825
0.000124402,0.3227809
0.000124406,0.3226076
0.00012441,0.3225891
0.000124414,0.3226677
0.000124418,0.3226677
0.000124422,0.3226503
0.000124426,0.3226546
0.00012443,0.3226888
0.000124434,0.3227212
0.000124438,0.3227463
0.000124442,0.3227066
0.000124446,0.3226637
0.00012445,0.3227117
0.000124454,0.3227682
0.000124458,0.3228303
0.000124462,0.3228604
0.000124466,0.3227669
0.00012447,0.3226547
0.000124474,0.3226584
0.000124478,0.3227561
0.000124482,0.3228089
0.000124486,0.322764
0.00012449,0.3227704
0.000124494,0.3227739
0.000124498,0.3226768
0.000124502,0.3226291
0.000124506,0.3226422
0.00012451,0.3227091
0.000124514,0.3229158
0.000124518,0.3231066
0.000124522,0.3230815
0.000124526,0.3229467
0.00012453,0.322816
0.000124534,0.322715
0.000124538,0.3226443
0.000124542,0.3226363
0.000124546,0.3227899
0.00012455,0.3229311
0.000124554,0.3229442
0.000124558,0.3229097
0.000124562,0.3228518
0.000124566,0.3228484
0.00012457,0.3228472
0.000124574,0.3228024
0.000124578,0.3227918
0.000124582,0.3228034
0.000124586,0.3227977
0.00012459,0.3227092
0.000124594,0.322586
0.000124598,0.3226412
0.000124602,0.3227615
0.000124606,0.3227811
0.000124611,0.3227963
0.000124615,0.3228331
0.000124619,0.3229375
0.000124623,0.3229645
0.000124627,0.3228297
0.000124631,0.3227613
0.000124635,0.3227767
0.000124639,0.3227942
0.000124643,0.3228671
0.000124647,0.3229784
0.000124651,0.3229966
0.000124655,0.3229257
0.000124659,0.3228505
0.000124663,0.3227957
0.000124667,0.3228085
0.000124671,0.3228936
0.000124675,0.3229711
0.000124679,0.3230036
0.000124683,0.3230547
0.000124687,0.3231203
0.000124691,0.3230527
0.000124695,0.3228867
0.000124699,0.3228008
0.000124703,0.3228576
0.000124707,0.3229921
0.000124711,0.3230456
0.000124715,0.3229958
0.000124719,0.3229555
0.000124723,0.3229752
0.000124727,0.3230123
0.000124731,0.3229962
0.000124735,0.3229234
0.000124739,0.3228551
0.000124743,0.3228588
0.000124747,0.3229716
0.000124751,0.3230773
0.000124755,0.3230459
0.000124759,0.3229949
0.000124763,0.3230259
0.000124767,0.3230618
0.000124771,0.3230941
0.000124775,0.3231768
0.000124779,0.3232381
0.000124783,0.3232113
0.000124787,0.3231143
0.000124791,0.3230012
0.000124795,0.3229897
0.000124799,0.3230402
0.000124803,0.3230039
0.000124807,0.3229388
0.000124811,0.322989
0.000124815,0.3231533
0.000124819,0.3232355
0.000124823,0.3231406
0.000124827,0.3230138
0.000124831,0.3230069
0.000124835,0.3230974
0.000124839,0.3231359
0.000124843,0.3231722
0.000124847,0.3232125
0.000124851,0.3231705
0.000124855,0.3231628
0.000124859,0.323162
0.000124864,0.3231112
0.000124868,0.3231345
0.000124872,0.3232086
0.000124876,0.3232502
0.00012488,0.3232618
0.000124884,0.3232067
0.000124888,0.3231217
0.000124892,0.323093
0.000124896,0.3230744
0.0001249,0.3230343
0.000124904,0.3230718
0.000124908,0.3231522
0.000124912,0.3231573
0.000124916,0.3231044
0.00012492,0.3230714
0.000124924,0.3231482
0.000124928,0.3232196
0.000124932,0.3231589
0.000124936,0.3231346
0.00012494,0.3232374
0.000124944,0.3232868
0.000124948,0.3231821
0.000124952,0.3231038
0.000124956,0.3231232
0.00012496,0.3231069
0.000124964,0.3230969
0.000124968,0.323124
0.000124972,0.3231703
0.000124976,0.3232513
0.00012498,0.3233029
0.000124984,0.3233103
0.000124988,0.3232664
0.000124992,0.3232227
0.000124996,0.3231764
0.000125,0.3231039
0.000125004,0.323159
0.000125008,0.3232414
0.000125012,0.3232053
0.000125016,0.3231598
0.00012502,0.323115
0.000125024,0.3231355
0.000125028,0.3232811
0.000125032,0.3233154
0.000125036,0.3231471
0.00012504,0.3230758
0.000125044,0.3231572
0.000125048,0.3232081
0.000125052,0.3232177
0.000125056,0.323167
0.00012506,0.3231204
0.000125064,0.3231886
0.000125068,0.32326
0.000125072,0.3232249
0.000125076,0.3231505
0.00012508,0.3231522
0.000125084,0.3231494
0.000125088,0.3230873
0.000125092,0.323153
0.000125096,0.3233007
0.0001251,0.3233246
0.000125104,0.3232731
0.000125108,0.3232056
0.000125112,0.3231328
0.000125117,0.3231457
0.000125121,0.323183
0.000125125,0.3231494
0.000125129,0.323145
0.000125133,0.3232589
0.000125137,0.3233354
0.000125141,0.32324
0.000125145,0.3230868
0.000125149,0.322974
0.000125153,0.3229464
0.000125157,0.3230055
0.000125161,0.3231087
0.000125165,0.323221
0.000125169,0.3232644
0.000125173,0.3231946
0.000125177,0.3230938
0.000125181,0.323119
0.000125185,0.3231555
0.000125189,0.3230736
0.000125193,0.3230614
0.000125197,0.3231797
0.000125201,0.3232997
0.000125205,0.3232982
0.000125209,0.3231978
0.000125213,0.323153
0.000125217,0.3231529
0.000125221,0.323112
0.000125225,0.3230668
0.000125229,0.3230887
0.000125233,0.3231262
0.000125237,0.3231019
0.000125241,0.3231053
0.000125245,0.3231255
0.000125249,0.3231348
0.000125253,0.3231806
0.000125257,0.3232029
0.000125261,0.3232512
0.000125265,0.3232804
0.000125269,0.3232065
0.000125273,0.3231314
0.000125277,0.3231062
0.000125281,0.3231516
0.000125285,0.323253
0.000125289,0.3233107
0.000125293,0.3233069
0.000125297,0.323336
0.000125301,0.3233277
0.000125305,0.3232314
0.000125309,0.3231666
0.000125313,0.3231166
0.000125317,0.3231101
0.000125321,0.3231814
0.000125325,0.323208
0.000125329,0.3232325
0.000125333,0.323284
0.000125337,0.3232254
0.000125341,0.3231196
0.000125345,0.3230717
0.000125349,0.3230877
0.000125353,0.3231492
0.000125357,0.3231651
0.000125361,0.3231854
0.000125366,0.323241
0.00012537,0.323264
0.000125374,0.3232181
0.000125378,0.3231189
0.000125382,0.3231058
0.000125386,0.3231322
0.00012539,0.3230999
0.000125394,0.3231197
0.000125398,0.3231876
0.000125402,0.3231868
0.000125406,0.3231741
0.00012541,0.3232039
0.000125414,0.3232294
0.000125418,0.3232614
0.000125422,0.323219
0.000125426,0.3230943
0.00012543,0.323059
0.000125434,0.3231064
0.000125438,0.3231144
0.000125442,0.3231526
0.000125446,0.3232453
0.00012545,0.3232517
0.000125454,0.3231837
0.000125458,0.3231264
0.000125462,0.3230487
0.000125466,0.3229778
0.00012547,0.3229617
0.000125474,0.3229682
0.000125478,0.3230594
0.000125482,0.3231865
0.000125486,0.3231452
0.00012549,0.3229771
0.000125494,0.3229358
0.000125498,0.3230422
0.000125502,0.3231049
0.000125506,0.3230931
0.00012551,0.3230987
0.000125514,0.3231566
0.000125518,0.3232417
0.000125522,0.323257
0.000125526,0.3231613
0.00012553,0.3230736
0.000125534,0.3230247
0.000125538,0.3230375
0.000125542,0.3231787
0.000125546,0.3233051
0.00012555,0.3233123
0.000125554,0.323259
0.000125558,0.3231912
0.000125562,0.3231132
0.000125566,0.3230909
0.00012557,0.3231839
0.000125574,0.3232671
0.000125578,0.323315
0.000125582,0.323382
0.000125586,0.3233976
0.00012559,0.3233227
0.000125594,0.3231993
0.000125598,0.3230956
0.000125602,0.3231118
0.000125606,0.323222
0.00012561,0.3232801
0.000125615,0.3232688
0.000125619,0.3232499
0.000125623,0.3232444
0.000125627,0.3232636
0.000125631,0.3232995
0.000125635,0.3233284
0.000125639,0.3233686
0.000125643,0.3233962
0.000125647,0.3234507
0.000125651,0.3234935
0.000125655,0.3233813
0.000125659,0.3232183
0.000125663,0.3231587
0.000125667,0.3232263
0.000125671,0.3233595
0.000125675,0.3234787
0.000125679,0.3235031
0.000125683,0.3234334
0.000125687,0.3233705
0.000125691,0.3233563
0.000125695,0.3233855
0.000125699,0.3234102
0.000125703,0.3233595
0.000125707,0.3233238
0.000125711,0.3234378
0.000125715,0.3234951
0.000125719,0.3233913
0.000125723,0.3233426
0.000125727,0.3233314
0.000125731,0.323329
0.000125735,0.3234462
0.000125739,0.3235801
0.000125743,0.3235905
0.000125747,0.3235351
0.000125751,0.3234771
0.000125755,0.3234248
0.000125759,0.3234232
