Time (s),A/D Value
0.000133823,0.2629728
0.000133827,0.2629656
0.000133831,0.2630831
0.000133835,0.2631385
0.000133839,0.2630328
0.000133843,0.2629188
0.000133847,0.262864
0.000133851,0.2628129
0.000133855,0.2627439
0.000133859,0.2627298
0.000133864,0.2627288
0.000133868,0.2626981
0.000133872,0.2627692
0.000133876,0.2628271
0.00013388,0.2627403
0.000133884,0.2626676
0.000133888,0.2626154
0.000133892,0.2624918
0.000133896,0.2624113
0.0001339,0.2624902
0.000133904,0.2626173
0.000133908,0.2626893
0.000133912,0.2626716
0.000133916,0.2625283
0.00013392,0.2624037
0.000133924,0.2624446
0.000133928,0.2625026
0.000133932,0.2624503
0.000133936,0.262437
0.00013394,0.2624697
0.000133944,0.2624404
0.000133948,0.2624533
0.000133952,0.2624466
0.000133956,0.2623281
0.00013396,0.2622956
0.000133964,0.2623574
0.000133968,0.2623735
0.000133972,0.262344
0.000133976,0.2622987
0.00013398,0.2622849
0.000133984,0.2622727
0.000133988,0.262213
0.000133992,0.2621681
0.000133996,0.2621735
0.000134,0.2621988
0.000134004,0.2621517
0.000134008,0.262055
0.000134012,0.2620172
0.000134016,0.2620052
0.00013402,0.2619911
0.000134024,0.2620177
0.000134028,0.2620526
0.000134032,0.2619809
0.000134036,0.261852
0.00013404,0.2618049
0.000134044,0.2617965
0.000134048,0.2617972
0.000134052,0.2618838
0.000134056,0.2620007
0.00013406,0.2620392
0.000134064,0.2619583
0.000134068,0.2618171
0.000134072,0.261727
0.000134076,0.2616724
0.00013408,0.2616212
0.000134084,0.2616145
0.000134088,0.2617012
0.000134092,0.261812
0.000134096,0.261814
0.0001341,0.2616519
0.000134104,0.2614604
0.000134108,0.261459
0.000134113,0.2615826
0.000134117,0.2617003
0.000134121,0.2617767
0.000134125,0.2617684
0.000134129,0.2617048
0.000134133,0.2615878
0.000134137,0.261451
0.000134141,0.2614064
0.000134145,0.2614478
0.000134149,0.2614816
0.000134153,0.2614685
0.000134157,0.2614505
0.000134161,0.2614708
0.000134165,0.2615112
0.000134169,0.2615002
0.000134173,0.2614156
0.000134177,0.261345
0.000134181,0.2613723
0.000134185,0.2613984
0.000134189,0.2613406
0.000134193,0.2613216
0.000134197,0.2613384
0.000134201,0.2613198
0.000134205,0.2613055
0.000134209,0.2613002
0.000134213,0.2612738
0.000134217,0.2612735
0.000134221,0.2612753
0.000134225,0.2612008
0.000134229,0.2611078
0.000134233,0.2609738
0.000134237,0.2608728
0.000134241,0.2609255
0.000134245,0.2610298
0.000134249,0.2610876
0.000134253,0.2610574
0.000134257,0.2610399
0.000134261,0.2609905
0.000134265,0.2608481
0.000134269,0.2607672
0.000134273,0.2607265
0.000134277,0.2607393
0.000134281,0.2608525
0.000134285,0.2609436
0.000134289,0.2609207
0.000134293,0.2608477
0.000134297,0.260766
0.000134301,0.2606855
0.000134305,0.2606399
0.000134309,0.2606008
0.000134313,0.2605982
0.000134317,0.2606808
0.000134321,0.2607751
0.000134325,0.2607548
0.000134329,0.2606745
0.000134333,0.260653
0.000134337,0.2606456
0.000134341,0.2606223
0.000134345,0.2606276
0.000134349,0.2606181
0.000134353,0.2605418
0.000134357,0.2604555
0.000134362,0.2603756
0.000134366,0.2603389
0.00013437,0.2603977
0.000134374,0.2604972
0.000134378,0.2605446
0.000134382,0.2605436
0.000134386,0.2605843
0.00013439,0.2605422
0.000134394,0.2603757
0.000134398,0.2603189
0.000134402,0.2603732
0.000134406,0.2604211
0.00013441,0.2604768
0.000134414,0.2604861
0.000134418,0.2603706
0.000134422,0.2602071
0.000134426,0.2600705
0.00013443,0.2600234
0.000134434,0.2601552
0.000134438,0.2602861
0.000134442,0.2602682
0.000134446,0.2602635
0.00013445,0.2602535
0.000134454,0.2601826
0.000134458,0.2601551
0.000134462,0.2601529
0.000134466,0.2601535
0.00013447,0.2601234
0.000134474,0.2600822
0.000134478,0.2601044
0.000134482,0.2600608
0.000134486,0.259922
0.00013449,0.2598641
0.000134494,0.2598888
0.000134498,0.259883
0.000134502,0.2598632
0.000134506,0.2598815
0.00013451,0.2599436
0.000134514,0.2600251
0.000134518,0.2599585
0.000134522,0.2597644
0.000134526,0.2596982
0.00013453,0.2596733
0.000134534,0.2595783
0.000134538,0.2596187
0.000134542,0.2598041
0.000134546,0.2598919
0.00013455,0.2598553
0.000134554,0.2597814
0.000134558,0.2597107
0.000134562,0.2597043
0.000134566,0.2597122
0.00013457,0.2596779
0.000134574,0.2596577
0.000134578,0.2596578
0.000134582,0.2596162
0.000134586,0.2595274
0.00013459,0.2594417
0.000134594,0.2594223
0.000134598,0.2594796
0.000134602,0.2595477
0.000134606,0.2595486
0.00013461,0.259508
0.000134615,0.2594855
0.000134619,0.2594127
0.000134623,0.2593424
0.000134627,0.2593442
0.000134631,0.2593664
0.000134635,0.2594132
0.000134639,0.2594257
0.000134643,0.2593963
0.000134647,0.2593712
0.000134651,0.2593602
0.000134655,0.2593383
0.000134659,0.2592826
0.000134663,0.2592815
0.000134667,0.2593126
0.000134671,0.2593027
0.000134675,0.2592957
0.000134679,0.2592469
0.000134683,0.2591735
0.000134687,0.2591347
0.000134691,0.2591269
0.000134695,0.2591929
0.000134699,0.2592087
0.000134703,0.2591197
0.000134707,0.2590857
0.000134711,0.2590952
0.000134715,0.2589979
0.000134719,0.2588332
0.000134723,0.2587945
0.000134727,0.2588755
0.000134731,0.2589976
0.000134735,0.2590722
0.000134739,0.2589623
0.000134743,0.2588322
0.000134747,0.2588122
0.000134751,0.2587852
0.000134755,0.2587526
0.000134759,0.2587742
0.000134763,0.2588223
0.000134767,0.2588312
0.000134771,0.2587957
0.000134775,0.2587531
0.000134779,0.2587421
0.000134783,0.2587221
0.000134787,0.2586296
0.000134791,0.2585905
0.000134795,0.2586783
0.000134799,0.2587042
0.000134803,0.2586481
0.000134807,0.2586506
0.000134811,0.258654
0.000134815,0.2586309
0.000134819,0.2586355
0.000134823,0.2586337
0.000134827,0.2586285
0.000134831,0.2586601
0.000134835,0.2586556
0.000134839,0.2585871
0.000134843,0.2584573
0.000134847,0.2582652
0.000134851,0.2582141
0.000134855,0.2583563
0.000134859,0.2584774
0.000134864,0.2585129
0.000134868,0.2584628
0.000134872,0.2583886
0.000134876,0.2583735
0.00013488,0.2583605
0.000134884,0.2583257
0.000134888,0.2583187
0.000134892,0.2583465
0.000134896,0.2583548
0.0001349,0.2583576
0.000134904,0.2583265
0.000134908,0.2582484
0.000134912,0.2581948
0.000134916,0.2581739
0.00013492,0.2582053
0.000134924,0.2582194
0.000134928,0.258159
0.000134932,0.2581124
0.000134936,0.2580725
0.00013494,0.258
0.000134944,0.2579209
0.000134948,0.2578519
0.000134952,0.2579022
0.000134956,0.2580123
0.00013496,0.2579985
0.000134964,0.257945
0.000134968,0.2579504
0.000134972,0.2579537
0.000134976,0.2579051
0.00013498,0.2578377
0.000134984,0.2578403
0.000134988,0.2578839
0.000134992,0.2578825
0.000134996,0.2578043
0.000135,0.2576798
0.000135004,0.257672
0.000135008,0.2577856
0.000135012,0.2578421
0.000135016,0.2578061
0.00013502,0.2577432
0.000135024,0.2576846
0.000135028,0.2576772
0.000135032,0.2576368
0.000135036,0.2575151
0.00013504,0.2574497
0.000135044,0.2574545
0.000135048,0.2574926
0.000135052,0.2575089
0.000135056,0.2574925
0.00013506,0.2574915
0.000135064,0.2574122
0.000135068,0.2573105
0.000135072,0.2572875
0.000135076,0.2573097
0.00013508,0.2574076
0.000135084,0.2574494
0.000135088,0.2573688
0.000135092,0.2573197
0.000135096,0.2573515
0.0001351,0.2573771
0.000135104,0.2573289
0.000135108,0.2572908
0.000135113,0.2573534
0.000135117,0.2573816
0.000135121,0.2572505
0.000135125,0.2570988
0.000135129,0.2570336
0.000135133,0.2570004
0.000135137,0.2570191
0.000135141,0.2570843
0.000135145,0.2571112
0.000135149,0.2571621
0.000135153,0.2571641
0.000135157,0.2570703
0.000135161,0.2570074
0.000135165,0.256947
0.000135169,0.2568853
0.000135173,0.2568793
0.000135177,0.2569801
0.000135181,0.2571113
0.000135185,0.2570896
0.000135189,0.2569714
0.000135193,0.2569193
0.000135197,0.2568598
0.000135201,0.2567749
0.000135205,0.2568406
0.000135209,0.256972
0.000135213,0.2569991
0.000135217,0.2570137
0.000135221,0.2570085
0.000135225,0.2568035
0.000135229,0.25657
0.000135233,0.2565461
0.000135237,0.2565888
0.000135241,0.2566612
0.000135245,0.2567704
0.000135249,0.2568066
0.000135253,0.2567767
0.000135257,0.2566776
0.000135261,0.2565188
0.000135265,0.2564438
0.000135269,0.2565292
0.000135273,0.2566525
0.000135277,0.2566836
0.000135281,0.2566368
0.000135285,0.2565662
0.000135289,0.2564355
0.000135293,0.2562642
0.000135297,0.2561368
0.000135301,0.2560875
0.000135305,0.2561479
0.000135309,0.2562822
0.000135313,0.2563611
0.000135317,0.2563516
0.000135321,0.2562198
0.000135325,0.2560855
0.000135329,0.2561705
0.000135333,0.2562714
0.000135337,0.2562579
0.000135341,0.256242
0.000135345,0.2562379
0.000135349,0.2562471
0.000135353,0.256204
0.000135357,0.2561127
0.000135361,0.2560685
0.000135366,0.2560668
0.00013537,0.256115
0.000135374,0.2562073
0.000135378,0.2562513
0.000135382,0.2562453
0.000135386,0.2561533
0.00013539,0.2559606
0.000135394,0.2558741
0.000135398,0.2559331
0.000135402,0.2559577
0.000135406,0.2559596
0.00013541,0.2560137
0.000135414,0.2560396
0.000135418,0.2559482
0.000135422,0.2557925
0.000135426,0.2557478
0.00013543,0.2557515
0.000135434,0.2557383
0.000135438,0.2557957
0.000135442,0.2558269
0.000135446,0.2557848
0.00013545,0.2556996
0.000135454,0.2556055
0.000135458,0.2555643
0.000135462,0.2555608
0.000135466,0.2556227
0.00013547,0.2556747
0.000135474,0.2556254
0.000135478,0.2555821
0.000135482,0.2555363
0.000135486,0.2555268
0.00013549,0.2555868
0.000135494,0.2556376
0.000135498,0.2557296
0.000135502,0.2557656
0.000135506,0.2556784
0.00013551,0.2555751
0.000135514,0.2554757
0.000135518,0.2553814
0.000135522,0.2552836
0.000135526,0.2552145
0.00013553,0.2552834
0.000135534,0.2554456
0.000135538,0.2554918
0.000135542,0.2554418
0.000135546,0.2553657
0.00013555,0.2552537
0.000135554,0.2551947
0.000135558,0.2551254
0.000135562,0.2551095
0.000135566,0.2552567
0.00013557,0.2553236
0.000135574,0.2552514
0.000135578,0.2552134
0.000135582,0.2552074
0.000135586,0.2551828
0.00013559,0.2551354
0.000135594,0.2551711
0.000135598,0.2552897
0.000135602,0.2553173
0.000135606,0.2552506
0.00013561,0.2551212
0.000135615,0.2550068
0.000135619,0.2550096
0.000135623,0.2550706
0.000135627,0.2551128
0.000135631,0.255073
0.000135635,0.2550283
0.000135639,0.2550756
0.000135643,0.2550841
0.000135647,0.2549994
0.000135651,0.2549177
0.000135655,0.2548626
0.000135659,0.2548548
0.000135663,0.2549253
0.000135667,0.2549566
0.000135671,0.2549201
0.000135675,0.2548696
0.000135679,0.2547759
0.000135683,0.2547525
0.000135687,0.2548171
0.000135691,0.2547912
0.000135695,0.2546801
0.000135699,0.2546266
0.000135703,0.2546467
0.000135707,0.2546074
0.000135711,0.2545431
0.000135715,0.2545512
0.000135719,0.2545934
0.000135723,0.2546683
0.000135727,0.254662
0.000135731,0.2545284
0.000135735,0.2544839
0.000135739,0.2544917
0.000135743,0.2544085
0.000135747,0.2543592
0.000135751,0.2543646
0.000135755,0.2544057
0.000135759,0.254503
0.000135763,0.2546109
0.000135767,0.2546372
0.000135771,0.2545092
0.000135775,0.2543796
0.000135779,0.2543604
0.000135783,0.2543906
0.000135787,0.2544246
0.000135791,0.2544373
0.000135795,0.2544479
0.000135799,0.2545183
0.000135803,0.2545857
0.000135807,0.2545131
0.000135811,0.2543275
0.000135815,0.2542122
0.000135819,0.2542577
0.000135823,0.2544075
0.000135827,0.2545012
0.000135831,0.2544231
0.000135835,0.2542493
0.000135839,0.2541307
0.000135843,0.2541032
0.000135847,0.2540727
0.000135851,0.2541133
0.000135855,0.2542419
0.000135859,0.2542985
0.000135864,0.254317
0.000135868,0.2542854
0.000135872,0.254143
0.000135876,0.2540467
0.00013588,0.2540251
0.000135884,0.2540016
0.000135888,0.2540599
0.000135892,0.2541847
0.000135896,0.2541834
0.0001359,0.2540819
0.000135904,0.2539687
0.000135908,0.2538306
0.000135912,0.25384
0.000135916,0.2539301
0.00013592,0.2539036
0.000135924,0.2539123
0.000135928,0.2539919
0.000135932,0.2539605
0.000135936,0.253855
0.00013594,0.2538073
0.000135944,0.2537523
0.000135948,0.2537139
0.000135952,0.2537198
0.000135956,0.2536738
0.00013596,0.25369
0.000135964,0.2537635
0.000135968,0.2536846
0.000135972,0.2535512
0.000135976,0.2535162
0.00013598,0.2534989
0.000135984,0.2535017
0.000135988,0.253578
0.000135992,0.2536297
0.000135996,0.2535619
0.000136,0.2534598
0.000136004,0.2533696
0.000136008,0.2532518
0.000136012,0.2532322
0.000136016,0.2532929
0.00013602,0.2533499
0.000136024,0.2534359
0.000136028,0.2534307
0.000136032,0.2533197
0.000136036,0.2532562
0.00013604,0.2532358
0.000136044,0.2532037
0.000136048,0.2532408
0.000136052,0.2533227
0.000136056,0.2533267
0.00013606,0.2532469
0.000136064,0.2531458
0.000136068,0.253104
0.000136072,0.25308
0.000136076,0.2530152
0.00013608,0.2529888
0.000136084,0.2530178
0.000136088,0.2530328
0.000136092,0.2529661
0.000136096,0.252861
0.0001361,0.2528569
0.000136104,0.2529411
0.000136108,0.2529928
0.000136113,0.25297
0.000136117,0.2529289
0.000136121,0.2529252
0.000136125,0.2528486
0.000136129,0.2527101
0.000136133,0.2526585
0.000136137,0.2526584
0.000136141,0.2527351
0.000136145,0.2528497
0.000136149,0.2528874
0.000136153,0.2528743
0.000136157,0.2528178
0.000136161,0.2527514
0.000136165,0.2526943
0.000136169,0.2526259
0.000136173,0.2525955
0.000136177,0.2526399
0.000136181,0.252667
0.000136185,0.2526752
0.000136189,0.2526929
0.000136193,0.2526419
0.000136197,0.2525788
0.000136201,0.2525512
0.000136205,0.2525411
0.000136209,0.2525693
0.000136213,0.2525603
0.000136217,0.2524764
0.000136221,0.2524176
0.000136225,0.2523648
0.000136229,0.2523045
0.000136233,0.2522588
0.000136237,0.2522363
0.000136241,0.2522967
0.000136245,0.2523381
0.000136249,0.2522919
0.000136253,0.2522315
0.000136257,0.2522153
0.000136261,0.2522362
0.000136265,0.2522286
0.000136269,0.2522492
0.000136273,0.2523149
0.000136277,0.2523634
0.000136281,0.2523454
0.000136285,0.2522176
0.000136289,0.2521188
0.000136293,0.2521813
0.000136297,0.2522983
0.000136301,0.2522871
0.000136305,0.2522183
0.000136309,0.2522417
0.000136313,0.2522343
0.000136317,0.2520961
0.000136321,0.2519532
0.000136325,0.2519453
0.000136329,0.2520474
0.000136333,0.2521196
0.000136337,0.2521289
0.000136341,0.2520892
0.000136345,0.2520185
0.000136349,0.2519485
0.000136353,0.2518646
0.000136357,0.2519083
0.000136361,0.2520392
0.000136366,0.2520651
0.00013637,0.2520387
0.000136374,0.2519864
0.000136378,0.2519066
0.000136382,0.2517955
0.000136386,0.2516922
0.00013639,0.2516752
0.000136394,0.2517034
0.000136398,0.2517515
0.000136402,0.2517984
0.000136406,0.2517674
0.00013641,0.2516838
0.000136414,0.2516426
0.000136418,0.2516761
0.000136422,0.2517549
0.000136426,0.2517833
0.00013643,0.2517787
0.000136434,0.251826
0.000136438,0.251812
0.000136442,0.2516759
0.000136446,0.251547
0.00013645,0.2514599
0.000136454,0.2514116
0.000136458,0.2514427
0.000136462,0.2515036
0.000136466,0.2516076
0.00013647,0.2516978
0.000136474,0.2516075
0.000136478,0.2514656
0.000136482,0.2513815
0.000136486,0.2512878
0.00013649,0.251301
0.000136494,0.2514265
0.000136498,0.2514524
0.000136502,0.2514178
0.000136506,0.2514381
0.00013651,0.2513943
0.000136514,0.2513043
0.000136518,0.2512465
0.000136522,0.2512012
0.000136526,0.2512514
0.00013653,0.2513345
0.000136534,0.2513267
0.000136538,0.25127
0.000136542,0.2511876
0.000136546,0.2511055
0.00013655,0.2510683
0.000136554,0.251061
0.000136558,0.2510711
0.000136562,0.2510662
0.000136566,0.2510632
0.00013657,0.251113
0.000136574,0.2511223
0.000136578,0.250999
0.000136582,0.2507978
0.000136586,0.2507152
0.00013659,0.2508626
0.000136594,0.2510691
0.000136598,0.25115
0.000136602,0.2510611
0.000136606,0.2508902
0.00013661,0.2507499
0.000136615,0.2506427
0.000136619,0.2505999
0.000136623,0.2506837
0.000136627,0.2507993
0.000136631,0.2508929
0.000136635,0.2509882
0.000136639,0.2508971
0.000136643,0.2506743
0.000136647,0.2505887
0.000136651,0.2505469
0.000136655,0.2505395
0.000136659,0.2506712
0.000136663,0.2507569
0.000136667,0.2507313
0.000136671,0.2507328
0.000136675,0.2507444
0.000136679,0.2506814
0.000136683,0.2506043
0.000136687,0.250536
0.000136691,0.2505174
0.000136695,0.2506126
0.000136699,0.2506728
0.000136703,0.2506161
0.000136707,0.2504947
0.000136711,0.2504043
0.000136715,0.2503968
0.000136719,0.2504102
0.000136723,0.2503579
0.000136727,0.2502741
0.000136731,0.2502846
0.000136735,0.2502753
0.000136739,0.2501859
0.000136743,0.2502026
0.000136747,0.2503176
0.000136751,0.2503416
0.000136755,0.2502881
0.000136759,0.250236
0.000136763,0.2501873
0.000136767,0.250145
0.000136771,0.2500711
0.000136775,0.2500587
0.000136779,0.2500875
0.000136783,0.2501016
0.000136787,0.2501724
0.000136791,0.2502255
0.000136795,0.250205
0.000136799,0.250079
0.000136803,0.2499186
0.000136807,0.249838
0.000136811,0.2498392
0.000136815,0.2499222
0.000136819,0.2499904
0.000136823,0.2500075
0.000136827,0.2500085
0.000136831,0.2499428
0.000136835,0.2498281
0.000136839,0.2497241
0.000136843,0.2497097
0.000136847,0.2498223
0.000136851,0.2499231
0.000136855,0.2499089
0.000136859,0.2498557
0.000136864,0.2497726
0.000136868,0.2496277
0.000136872,0.2495609
0.000136876,0.2496158
0.00013688,0.2497016
0.000136884,0.2497826
0.000136888,0.2498167
0.000136892,0.2497573
0.000136896,0.2496064
0.0001369,0.2494623
0.000136904,0.2494026
0.000136908,0.2493934
0.000136912,0.2494392
0.000136916,0.2495403
0.00013692,0.2495755
0.000136924,0.2494836
0.000136928,0.2493901
0.000136932,0.2493179
0.000136936,0.2492431
0.00013694,0.2492608
0.000136944,0.2493125
0.000136948,0.2492968
0.000136952,0.2493062
0.000136956,0.2493201
0.00013696,0.2492052
0.000136964,0.2491291
0.000136968,0.249122
0.000136972,0.2490685
0.000136976,0.249129
0.00013698,0.2492676
0.000136984,0.2492907
0.000136988,0.2492464
0.000136992,0.2492043
0.000136996,0.2490999
0.000137,0.2490517
0.000137004,0.2491229
0.000137008,0.249079
0.000137012,0.248986
0.000137016,0.2490256
0.00013702,0.2491143
0.000137024,0.2491228
0.000137028,0.249045
0.000137032,0.2489459
0.000137036,0.2489141
0.00013704,0.2489991
0.000137044,0.2490633
0.000137048,0.2490164
0.000137052,0.2489294
0.000137056,0.2488912
0.00013706,0.2489269
0.000137064,0.2489324
0.000137068,0.2488529
0.000137072,0.2488332
0.000137076,0.2488668
0.00013708,0.2488474
0.000137084,0.2488409
0.000137088,0.2488312
0.000137092,0.2487683
0.000137096,0.248715
0.0001371,0.2487463
0.000137104,0.2487983
0.000137108,0.2487905
0.000137113,0.2487892
0.000137117,0.2487499
0.000137121,0.2486501
0.000137125,0.2485857
0.000137129,0.248577
0.000137133,0.2486444
0.000137137,0.2486794
0.000137141,0.2486284
0.000137145,0.248573
0.000137149,0.2485561
0.000137153,0.2485606
0.000137157,0.2484544
0.000137161,0.2483417
0.000137165,0.2483608
0.000137169,0.2484299
0.000137173,0.2484863
0.000137177,0.2484934
0.000137181,0.2484283
0.000137185,0.2483547
0.000137189,0.2483364
0.000137193,0.248315
0.000137197,0.2483341
0.000137201,0.2484116
0.000137205,0.2483718
0.000137209,0.2482366
0.000137213,0.2481799
0.000137217,0.2481436
0.000137221,0.2481428
0.000137225,0.2481693
0.000137229,0.2480927
0.000137233,0.2480367
0.000137237,0.248082
0.000137241,0.2481313
0.000137245,0.2481048
0.000137249,0.2480465
0.000137253,0.2480196
0.000137257,0.2480566
0.000137261,0.2480655
0.000137265,0.2479648
0.000137269,0.2479482
0.000137273,0.2480209
0.000137277,0.2480253
0.000137281,0.2479694
0.000137285,0.2478527
0.000137289,0.2477111
0.000137293,0.2476912
0.000137297,0.2477984
0.000137301,0.2478471
0.000137305,0.2477781
0.000137309,0.2477679
0.000137313,0.2478738
0.000137317,0.2479203
0.000137321,0.2478439
0.000137325,0.247771
0.000137329,0.2478033
0.000137333,0.2478197
0.000137337,0.2477271
0.000137341,0.2476676
0.000137345,0.2476665
0.000137349,0.2476562
0.000137353,0.2476453
0.000137357,0.2476199
0.000137362,0.247574
0.000137366,0.2476016
0.00013737,0.247677
0.000137374,0.2476381
0.000137378,0.2475464
0.000137382,0.2475058
0.000137386,0.2474672
0.00013739,0.2474567
0.000137394,0.2475004
0.000137398,0.2474972
0.000137402,0.2474825
0.000137406,0.2475813
0.00013741,0.2475927
0.000137414,0.2474206
0.000137418,0.2473127
0.000137422,0.2472785
0.000137426,0.2473202
0.00013743,0.2474567
0.000137434,0.2475059
0.000137438,0.2474647
0.000137442,0.2473448
0.000137446,0.2471615
0.00013745,0.2471461
0.000137454,0.2472252
0.000137458,0.2471825
0.000137462,0.2471479
0.000137466,0.2472013
0.00013747,0.2472439
0.000137474,0.2471792
0.000137478,0.247076
0.000137482,0.2470805
0.000137486,0.2471666
0.00013749,0.247192
0.000137494,0.2471038
0.000137498,0.2471015
0.000137502,0.2471765
0.000137506,0.2470551
0.00013751,0.2468295
0.000137514,0.246782
0.000137518,0.2468819
0.000137522,0.2469381
0.000137526,0.2469272
0.00013753,0.2468737
0.000137534,0.246849
0.000137538,0.246916
0.000137542,0.2468609
0.000137546,0.2467127
0.00013755,0.2467558
0.000137554,0.2468358
0.000137558,0.2468107
0.000137562,0.2468605
0.000137566,0.2469106
0.00013757,0.246812
0.000137574,0.246706
0.000137578,0.2466547
0.000137582,0.2465909
0.000137586,0.2465913
0.00013759,0.2466214
0.000137594,0.2466444
0.000137598,0.2467335
0.000137602,0.2467591
0.000137606,0.2466591
0.00013761,0.2465384
0.000137615,0.2464621
0.000137619,0.2464501
0.000137623,0.2465144
0.000137627,0.2465582
0.000137631,0.2464836
0.000137635,0.2464444
0.000137639,0.2464915
0.000137643,0.2464762
0.000137647,0.2464345
0.000137651,0.2464417
0.000137655,0.2464339
0.000137659,0.2463993
0.000137663,0.2463953
0.000137667,0.2463502
0.000137671,0.2462177
0.000137675,0.2461696
0.000137679,0.2462161
0.000137683,0.2462367
0.000137687,0.2463016
0.000137691,0.246374
0.000137695,0.2463474
0.000137699,0.2462305
0.000137703,0.2460692
0.000137707,0.2459931
0.000137711,0.2460097
0.000137715,0.2460464
0.000137719,0.2460845
0.000137723,0.2460993
0.000137727,0.2461152
0.000137731,0.2460732
0.000137735,0.2459609
0.000137739,0.2458805
0.000137743,0.245875
0.000137747,0.2459356
0.000137751,0.2459546
0.000137755,0.2459202
0.000137759,0.2458515
0.000137763,0.2457435
0.000137767,0.2456659
0.000137771,0.245634
0.000137775,0.2456988
0.000137779,0.2457806
0.000137783,0.2458239
0.000137787,0.2458853
0.000137791,0.245856
0.000137795,0.2457029
0.000137799,0.2455616
0.000137803,0.2455143
0.000137807,0.2455093
0.000137811,0.2454891
0.000137815,0.2455621
0.000137819,0.2457293
0.000137823,0.2457971
0.000137827,0.2457495
0.000137831,0.2456273
0.000137835,0.2454963
0.000137839,0.2454692
0.000137843,0.2455043
0.000137847,0.2454957
0.000137851,0.2454863
0.000137855,0.2455248
0.000137859,0.2454276
0.000137864,0.245318
0.000137868,0.2453926
0.000137872,0.2453915
0.000137876,0.2453149
0.00013788,0.2454067
0.000137884,0.2455163
0.000137888,0.2454421
0.000137892,0.2452803
0.000137896,0.2451759
0.0001379,0.2451677
0.000137904,0.2451712
0.000137908,0.2451362
0.000137912,0.2451194
0.000137916,0.2451577
0.00013792,0.2451264
0.000137924,0.2449907
0.000137928,0.2448923
0.000137932,0.2449107
0.000137936,0.2450226
0.00013794,0.2450757
0.000137944,0.2450812
0.000137948,0.2451002
0.000137952,0.2450898
0.000137956,0.2450207
0.00013796,0.2448914
0.000137964,0.2448435
0.000137968,0.2448861
0.000137972,0.2449493
0.000137976,0.2449841
0.00013798,0.2449504
0.000137984,0.2449306
0.000137988,0.2448754
0.000137992,0.2448004
0.000137996,0.2447565
0.000138,0.2447089
0.000138004,0.2447707
0.000138008,0.2449098
0.000138012,0.2449237
0.000138016,0.2447689
0.00013802,0.2445999
0.000138024,0.244572
0.000138028,0.2446059
0.000138032,0.2445967
0.000138036,0.2445693
0.00013804,0.2445344
0.000138044,0.2445453
0.000138048,0.2445802
0.000138052,0.244553
0.000138056,0.2445157
0.00013806,0.2445017
0.000138064,0.2444689
0.000138068,0.244467
0.000138072,0.2445072
0.000138076,0.2444688
0.00013808,0.24441
0.000138084,0.2443839
0.000138088,0.2443289
0.000138092,0.2443716
0.000138096,0.2444414
0.0001381,0.2443684
0.000138104,0.2443069
0.000138108,0.2443282
0.000138113,0.2443454
0.000138117,0.2443039
0.000138121,0.2442106
0.000138125,0.2440782
0.000138129,0.2439482
0.000138133,0.2439901
0.000138137,0.2441232
0.000138141,0.2441446
0.000138145,0.2440885
0.000138149,0.2440444
0.000138153,0.2440277
0.000138157,0.2439903
0.000138161,0.243973
0.000138165,0.2440111
0.000138169,0.2440204
0.000138173,0.2439662
0.000138177,0.2439177
0.000138181,0.2438811
0.000138185,0.2438272
0.000138189,0.2438464
0.000138193,0.2438973
0.000138197,0.2438807
0.000138201,0.2438842
0.000138205,0.2438714
0.000138209,0.243736
0.000138213,0.2436038
0.000138217,0.2436134
0.000138221,0.2437148
0.000138225,0.2437592
0.000138229,0.2437106
0.000138233,0.2436697
0.000138237,0.2436747
0.000138241,0.2436491
0.000138245,0.2435384
0.000138249,0.243462
0.000138253,0.2435197
0.000138257,0.2435906
0.000138261,0.2436039
0.000138265,0.2436365
0.000138269,0.243645
0.000138273,0.2435801
0.000138277,0.2434643
0.000138281,0.2433669
0.000138285,0.2433586
0.000138289,0.2434083
0.000138293,0.243488
0.000138297,0.2435176
0.000138301,0.2434745
0.000138305,0.2433832
0.000138309,0.2432801
0.000138313,0.2432305
0.000138317,0.2432182
0.000138321,0.2432315
0.000138325,0.243256
0.000138329,0.2433408
0.000138333,0.2434351
0.000138337,0.243351
0.000138341,0.2432042
0.000138345,0.2431685
0.000138349,0.243164
0.000138353,0.2431463
0.000138357,0.2431471
0.000138361,0.2431619
0.000138366,0.2431668
0.00013837,0.2431812
0.000138374,0.2431464
0.000138378,0.2430131
0.000138382,0.2429052
0.000138386,0.242859
0.00013839,0.2428847
0.000138394,0.242979
0.000138398,0.2429854
0.000138402,0.2429157
0.000138406,0.2428629
0.00013841,0.2428001
0.000138414,0.2427707
0.000138418,0.2427648
0.000138422,0.2427495
0.000138426,0.2427981
0.00013843,0.2428699
0.000138434,0.2428328
0.000138438,0.2427957
0.000138442,0.242832
0.000138446,0.2427794
0.00013845,0.242702
0.000138454,0.2427168
0.000138458,0.2427728
0.000138462,0.2427855
0.000138466,0.2426777
0.00013847,0.2425629
0.000138474,0.2425476
0.000138478,0.2425883
0.000138482,0.2426614
0.000138486,0.2427067
0.00013849,0.2426662
0.000138494,0.2426619
0.000138498,0.2427655
0.000138502,0.2427495
0.000138506,0.242598
0.00013851,0.2424836
0.000138514,0.242408
0.000138518,0.2423955
0.000138522,0.2424442
0.000138526,0.2424732
0.00013853,0.2424882
0.000138534,0.2425198
